20000 2
5811 1759 0
4418 -6332 0
-1797 -8262 0
7281 -322 0
6881 444 0
2326 1372 0
-1597 -9950 0
6128 6608 0
5852 -7036 0
6924 -955 0
3273 -5340 0
6975 -2908 0
-5106 -8983 0
7564 -9477 0
1206 -9450 0
-1494 -2460 0
2093 2135 0
-3788 -6541 0
1343 -732 0
9488 7404 0
4395 -370 0
3871 3058 0
3005 -4995 0
9236 -3195 0
5537 2904 0
6180 -6760 0
3440 -4592 0
6149 -2956 0
-398 -5450 0
525 -3089 0
-894 -8698 0
8834 -345 0
6293 -201 0
-1343 -4767 0
-504 -1377 0
946 -5116 0
4482 6217 0
9099 -3258 0
387 -8325 0
7135 10 0
-5765 -9658 0
1285 -2088 0
4240 -2108 0
7050 -7258 0
-791 -3136 0
4053 -520 0
-4594 -8560 0
9264 8868 0
6757 -7085 0
6946 5904 0
2951 -2851 0
-1622 -9948 0
-762 -8932 0
-1478 -7204 0
4708 4245 0
10 -6711 0
-258 -8233 0
5638 -4247 0
-3158 -5868 0
8050 -9674 0
8585 6492 0
-264 -9910 0
2507 1138 0
-3449 -7620 0
8572 -9237 0
7293 3622 0
-4240 -8250 0
2970 3580 0
-2722 -6999 0
7840 959 0
-1803 -3714 0
-1553 -5178 0
8953 -971 0
6394 -2826 0
-2802 -4665 0
2305 -8630 0
6288 4305 0
3294 1667 0
-816 -1340 0
5838 -4997 0
9009 1685 0
-1473 -7530 0
6176 -3178 0
4872 77 0
1047 -9859 0
6234 4138 0
4136 3882 0
5924 -3656 0
4174 2832 0
-522 -6850 0
8627 4071 0
2518 -5966 0
2335 -8298 0
-3411 -6307 0
2572 -4334 0
4401 -4536 0
8457 -3963 0
2188 -645 0
-2967 -8216 0
218 -5148 0
3699 -1204 0
9728 3657 0
7730 6064 0
-2044 -3318 0
-1987 -3797 0
9993 -5172 0
7968 -1495 0
2196 -7415 0
-865 -4125 0
8578 5392 0
8865 8351 0
-2767 -5866 0
8151 9302 0
4046 2050 0
8424 2838 0
-3990 -8285 0
5184 -4707 0
2230 1537 0
5639 7563 0
-3182 -5839 0
9957 -2778 0
-737 -6532 0
6129 -7978 0
2310 -3315 0
-189 -3093 0
4047 -9590 0
4965 669 0
3754 -2004 0
6561 -8329 0
2524 -4661 0
6252 5902 0
3977 -9057 0
9462 4285 0
2754 -2217 0
6971 -9733 0
8344 -8584 0
4375 -4151 0
4814 -5203 0
6515 2518 0
2014 -3100 0
3414 -2772 0
5763 -3522 0
1095 -212 0
6577 -2292 0
335 -7084 0
7312 -4149 0
4811 -3757 0
1989 -9678 0
-657 -3067 0
9151 1668 0
2271 -9754 0
3282 50 0
893 -3058 0
9697 5153 0
626 -8796 0
7218 -1102 0
3544 1385 0
3737 -1867 0
9119 4287 0
8581 -1349 0
8031 -4942 0
-3632 -5756 0
1549 -9756 0
-5236 -9715 0
4183 3029 0
139 -5619 0
2836 3962 0
1463 -419 0
5571 -3916 0
-1187 -9738 0
208 -2465 0
5179 -9917 0
-1957 -5659 0
2847 2729 0
-929 -3992 0
-2850 -4707 0
1368 -7177 0
7577 4680 0
8732 1678 0
4136 -2834 0
2847 2071 0
9058 695 0
9617 -7683 0
6293 1357 0
791 -9715 0
3464 -5414 0
6679 -8484 0
160 -8133 0
9313 -6341 0
4122 -8211 0
4324 -5745 0
6676 -2359 0
7062 -3934 0
-3789 -9391 0
1373 -2213 0
7251 3460 0
8296 3599 0
6726 7456 0
7981 -7042 0
7846 -1269 0
898 -5484 0
3521 1653 0
9459 -8609 0
7974 -7963 0
5017 -8760 0
305 204 0
5810 -345 0
3894 -7588 0
-3165 -5967 0
5376 -7677 0
8781 6694 0
2337 -7263 0
3578 -3939 0
9881 2934 0
6177 -9538 0
-411 -1206 0
5537 6171 0
1536 -6413 0
9438 -6070 0
2716 -2954 0
3799 -7978 0
3930 2241 0
7224 -5356 0
-4765 -8526 0
9077 -3048 0
6475 7811 0
5248 160 0
-5584 -9311 0
4785 4212 0
8964 1307 0
4278 1905 0
8913 5526 0
4544 -7843 0
4672 -587 0
7003 -2564 0
6681 493 0
-1865 -4918 0
3045 -2615 0
2436 -2794 0
2821 -1206 0
4123 -769 0
8159 -7995 0
5973 4191 0
1754 428 0
68 -8820 0
-1026 -4470 0
2574 587 0
8642 -9242 0
5201 -9203 0
6686 2751 0
8817 8662 0
9185 -8935 0
7770 460 0
-3797 -9725 0
5428 -1789 0
6920 -329 0
3885 -4957 0
1500 -3506 0
1855 -6369 0
9414 9857 0
854 -6696 0
410 -4800 0
9116 -7843 0
6079 8516 0
5115 6391 0
4568 2653 0
7208 5564 0
109 -4192 0
4990 -5476 0
6596 7959 0
2766 2922 0
6515 4292 0
5421 -820 0
5647 -5891 0
9989 -5396 0
4423 -2871 0
4494 -7974 0
1388 -2597 0
9424 8641 0
6048 840 0
-1757 -7985 0
1067 -872 0
1647 -3439 0
4770 930 0
6456 -6671 0
9652 -3082 0
-3387 -7766 0
6835 -9223 0
718 -349 0
170 -4975 0
4823 -8284 0
-4777 -9200 0
347 -9219 0
6209 6354 0
-3713 -7464 0
5078 -6479 0
8603 1980 0
-158 -2397 0
2347 -245 0
7860 -5552 0
-127 -5434 0
7144 -6708 0
3095 -6795 0
5623 -9747 0
5361 2093 0
5638 7962 0
7511 -2579 0
6101 -2533 0
4725 4476 0
4715 2161 0
-1495 -5730 0
6977 -6452 0
3602 -3446 0
735 -6621 0
-2375 -9072 0
-4057 -6252 0
4914 -6318 0
1509 -7977 0
4013 -5394 0
2407 3137 0
9257 1540 0
7924 4923 0
8795 1588 0
2677 -114 0
-1042 -8084 0
6765 5722 0
-941 -8288 0
6111 412 0
4036 4933 0
9066 8404 0
6800 -2785 0
-1594 -3713 0
314 -3400 0
3782 3818 0
8541 -1712 0
9892 -5768 0
8697 -3973 0
4850 3947 0
3485 -8799 0
5307 6628 0
6239 6964 0
4001 3450 0
9687 -7972 0
-452 -1500 0
7822 -8199 0
7026 -5303 0
6245 7072 0
1978 -5099 0
5091 3312 0
740 -759 0
6338 8177 0
-5572 -9409 0
9951 9497 0
6889 -5138 0
3915 -8510 0
224 -1769 0
1810 2125 0
4362 2071 0
5657 -1794 0
8928 5452 0
9833 -8409 0
6165 1294 0
6223 -5694 0
4643 -5249 0
5543 -5045 0
8436 9262 0
1968 -4430 0
3763 3432 0
-26 -1159 0
-2765 -9670 0
5723 1714 0
5923 2874 0
5053 -8504 0
3999 -1706 0
5969 7374 0
2494 -6011 0
7071 4717 0
7235 -4940 0
6188 -4892 0
3061 959 0
-519 -8789 0
4285 -7363 0
-2968 -9125 0
8859 487 0
3263 -443 0
4151 1469 0
4475 630 0
-901 -6054 0
2183 -8886 0
-538 -3339 0
9259 -6437 0
9749 -1535 0
950 -6382 0
258 -9773 0
5295 -2293 0
5900 -4369 0
4893 -960 0
5187 5105 0
5393 1967 0
3999 3859 0
1289 -8180 0
650 -6593 0
6380 843 0
6281 5943 0
5355 441 0
9561 -820 0
7893 -6282 0
8722 -5683 0
3649 -6947 0
8250 -2848 0
-5195 -9874 0
8344 -6314 0
825 -5925 0
9104 8326 0
2929 -7554 0
3562 4782 0
4439 3039 0
7847 9931 0
9806 5667 0
2685 -6526 0
881 -908 0
-4544 -8832 0
1074 -8650 0
4390 -9432 0
8542 3165 0
6547 5928 0
2797 286 0
8551 -5413 0
8155 -5369 0
-2235 -3499 0
6046 8327 0
5007 1923 0
5391 4028 0
7402 -9983 0
3764 -2182 0
2420 -1263 0
616 -6436 0
6819 -1953 0
4041 -1579 0
7937 2040 0
-1745 -6031 0
3270 4481 0
6598 4391 0
6375 2342 0
7590 -9076 0
572 -2430 0
-6621 -9358 0
1467 -7474 0
1960 -3876 0
-2363 -8574 0
7819 8155 0
-762 -1948 0
5406 -5124 0
9202 -91 0
3046 -6935 0
1692 -2440 0
2672 -5129 0
1040 1238 0
-1788 -9895 0
-1569 -3016 0
-676 -2711 0
7154 -6403 0
-4161 -8976 0
4280 -4859 0
506 -8303 0
4637 6449 0
1719 -597 0
8961 -5817 0
7807 7102 0
6110 -2470 0
6842 374 0
3756 -1312 0
-6238 -9402 0
6446 -3968 0
-4787 -8612 0
6362 1069 0
9242 -7070 0
1512 -7074 0
2128 -5267 0
1798 -3647 0
5129 2410 0
4686 1362 0
9239 -7437 0
7127 2118 0
9238 9576 0
1809 -1828 0
8230 -707 0
148 -5918 0
6763 8792 0
5695 2660 0
5795 2934 0
928 -5075 0
5414 636 0
8488 -8585 0
6350 6692 0
-1563 -4886 0
-691 -6105 0
414 -2675 0
1196 246 0
-3562 -6017 0
3619 -3086 0
3778 -5640 0
6775 7409 0
7148 -2437 0
5499 2409 0
409 -1723 0
8265 -9709 0
7316 7172 0
-1463 -9207 0
2885 -5259 0
3239 -8241 0
5985 -7325 0
8483 -7394 0
2644 1256 0
1655 -1780 0
3143 -8479 0
-1929 -3840 0
8609 -5163 0
8586 1109 0
-3859 -6439 0
1844 1445 0
4310 -2532 0
5336 -5795 0
1694 2084 0
6891 3698 0
2369 -1386 0
5300 -5112 0
-1360 -9534 0
7290 1873 0
3886 -2253 0
7026 -9620 0
1725 2052 0
1578 1392 0
8095 8717 0
3396 -96 0
6683 -1471 0
5017 -7308 0
8249 -1169 0
147 -3037 0
9184 -3445 0
9822 5916 0
5782 -6023 0
6865 1767 0
8628 7816 0
5432 -7886 0
6194 -5889 0
6195 4290 0
5705 -352 0
8317 1969 0
7665 8365 0
-5035 -9285 0
2481 -8626 0
4760 94 0
744 -3222 0
-1736 -9851 0
8944 2386 0
7266 4642 0
8128 193 0
6531 -8932 0
5899 2047 0
9306 4840 0
4468 -1064 0
9848 5026 0
9393 2135 0
9976 1386 0
864 -2133 0
-4710 -7984 0
-158 -1789 0
9217 939 0
2181 -3255 0
6356 -5710 0
1990 -2845 0
3334 -3799 0
9225 -3351 0
2436 -8586 0
-459 -5171 0
7933 2880 0
1808 -3970 0
9312 -4474 0
4501 -2058 0
8760 -8575 0
-1191 -2154 0
4099 -826 0
6062 3465 0
6828 7356 0
341 -8474 0
7687 -4915 0
3874 -5961 0
7826 -7593 0
3654 3954 0
6797 2483 0
9692 5012 0
7222 6723 0
5449 2264 0
2044 250 0
7783 -1925 0
-3763 -7538 0
-2562 -7199 0
-1612 -8899 0
2910 1296 0
3660 -3304 0
-2386 -5052 0
7706 -278 0
9072 4792 0
3948 -124 0
2259 264 0
-1503 -2551 0
4862 2922 0
803 -8749 0
8951 -3103 0
4648 3078 0
-1784 -9587 0
3655 348 0
2659 -3106 0
8084 -7045 0
5343 -3074 0
2454 -6337 0
9268 -1968 0
5297 5825 0
7810 -7318 0
-4697 -9809 0
1564 -8158 0
8517 5059 0
2574 -3387 0
-814 -4145 0
7961 6300 0
6563 7291 0
3674 -8424 0
3725 -7658 0
-3955 -9215 0
2344 -516 0
6725 -5136 0
-655 -5485 0
6667 -2339 0
-3630 -8292 0
2329 740 0
6170 -4952 0
1552 129 0
-4075 -8682 0
5796 5108 0
1679 1301 0
7689 -2866 0
7817 -5617 0
7533 5197 0
5988 -5652 0
2692 -3870 0
2378 -3755 0
9383 3083 0
5865 1144 0
141 -7419 0
334 -4847 0
-5542 -8265 0
5030 5304 0
4068 -2041 0
3297 -4237 0
-2458 -9178 0
4074 -646 0
6247 -812 0
47 -6405 0
5281 -5450 0
7666 1130 0
5223 6473 0
7400 -2702 0
4963 -6366 0
1576 -1731 0
6540 6 0
2278 1253 0
3082 -4134 0
691 -4644 0
9703 -2480 0
5736 -4660 0
3048 -6412 0
235 -7007 0
5043 -4672 0
9307 4262 0
6074 -5407 0
8291 7497 0
9652 7648 0
8747 5180 0
4000 -2704 0
6273 2170 0
5669 5786 0
-4638 -6968 0
9237 7381 0
7938 -3475 0
9051 7134 0
1121 -629 0
9770 -2599 0
9400 -4443 0
288 -3455 0
9851 5238 0
-3935 -9971 0
-3373 -8339 0
2676 1847 0
4323 -3849 0
-4716 -9838 0
3956 -8963 0
-1942 -7967 0
2875 -6311 0
2112 2265 0
8108 9690 0
7150 -6920 0
8406 -7379 0
9328 2321 0
6865 -391 0
6268 3246 0
2099 -8367 0
9860 4036 0
9246 -4848 0
-3752 -5378 0
6116 3544 0
275 -9804 0
1978 2211 0
1880 -7375 0
2576 -5682 0
-3092 -4840 0
4547 -3475 0
3387 2205 0
9451 -3991 0
5078 -9191 0
8813 -4159 0
-6007 -8963 0
-3035 -8134 0
7185 6831 0
7698 3898 0
8317 4451 0
1242 -6515 0
-168 -2488 0
3278 -5779 0
8505 -2426 0
8421 -3228 0
1763 -9312 0
9728 5775 0
5990 -8079 0
-696 -4317 0
5365 -7764 0
419 -7165 0
-104 -5751 0
7847 -8055 0
336 -7404 0
7493 -7461 0
5061 4892 0
8575 -9421 0
4701 -7366 0
1376 -7890 0
8794 -9857 0
8909 2933 0
-2662 -4935 0
5944 -5978 0
121 -6811 0
-170 -7105 0
9037 -549 0
4410 -543 0
6591 4392 0
7455 5128 0
9315 -5102 0
-1166 -7460 0
-624 -8889 0
8618 2985 0
9102 599 0
-1402 -6017 0
8936 -516 0
4279 -2733 0
7712 9141 0
2499 -6580 0
5931 619 0
5149 3331 0
9080 5351 0
8537 8705 0
-1464 -5805 0
6876 4596 0
702 -3916 0
2755 879 0
4512 -858 0
-1009 -4705 0
-162 -7137 0
9917 7929 0
9445 7837 0
-2014 -6867 0
6373 -6066 0
4744 6569 0
7858 -4529 0
7098 2366 0
9065 -2653 0
7070 -6859 0
4770 -2508 0
5604 -1749 0
8881 6851 0
-90 -9349 0
2594 -2002 0
4132 -4995 0
6436 8544 0
4705 -7774 0
5591 -1594 0
8908 8215 0
2591 -6117 0
7836 1279 0
5397 5706 0
3056 2841 0
7613 -5716 0
3243 -3134 0
3312 4244 0
5938 3712 0
6528 2330 0
-698 -7404 0
7950 -8615 0
3541 -5210 0
5303 -4790 0
-264 -8698 0
-409 -8972 0
7153 730 0
-368 -8956 0
5977 -7155 0
9413 8797 0
9632 5533 0
8929 7826 0
2431 -2314 0
7217 -5336 0
8025 -6573 0
2641 -2668 0
8252 -9723 0
9536 8727 0
8427 364 0
3438 2729 0
8286 -2841 0
-4211 -6415 0
8605 -6309 0
-239 -4246 0
6305 7265 0
-1240 -2139 0
-1348 -7689 0
6687 664 0
8225 -2806 0
-1390 -4708 0
-5704 -8138 0
5166 1686 0
-22 -8641 0
3906 4638 0
6147 -8261 0
242 56 0
-883 -4811 0
2080 -6960 0
4066 -2062 0
1905 -6905 0
1547 -2041 0
7508 179 0
-6854 -9926 0
2228 -7823 0
6779 -5479 0
3130 -3960 0
2981 -4715 0
-591 -6493 0
-2866 -9792 0
9502 -2946 0
-266 -5108 0
2409 -6454 0
4626 -3671 0
-4579 -9274 0
6417 -1369 0
5346 -2375 0
7111 -9388 0
8738 6821 0
6559 -2472 0
-2143 -8156 0
2176 -4462 0
7972 -4649 0
7614 -3350 0
-2241 -6645 0
7875 -8651 0
804 23 0
8228 -4148 0
-1880 -9060 0
3085 -6759 0
4417 3272 0
6189 7656 0
8076 -3366 0
4665 -6488 0
-1392 -9753 0
6554 905 0
8317 -5151 0
4819 -8640 0
2938 3173 0
-2320 -3565 0
5407 5378 0
-3737 -6139 0
532 -186 0
4025 -1847 0
9285 -1269 0
8014 9164 0
2273 -6490 0
6596 3894 0
4785 5699 0
-2677 -6779 0
9515 4785 0
5305 -8135 0
3144 3070 0
-1284 -3728 0
6584 -6300 0
9329 -9593 0
2628 -1381 0
-1260 -7206 0
-559 -4858 0
-3765 -5968 0
3888 -6370 0
8620 -1170 0
-4148 -9914 0
6496 -62 0
2648 3248 0
1009 -5582 0
9891 4464 0
5379 -6937 0
4494 -6009 0
8294 -3872 0
3446 -356 0
-215 -3466 0
1702 -5731 0
9566 -2954 0
7676 -6587 0
4127 -2896 0
7524 -2242 0
-1785 -8081 0
-1945 -8798 0
1607 -6954 0
9983 -8578 0
6556 6931 0
6192 -8036 0
7734 -2141 0
7106 -2121 0
3970 -4212 0
2664 -11 0
1598 -8991 0
5059 1192 0
6348 5515 0
1642 -4636 0
4327 -8001 0
7202 774 0
2585 -4955 0
5568 -3560 0
9982 5318 0
6854 -8046 0
2994 -7585 0
7248 3182 0
1113 -3178 0
380 -8924 0
9614 -7488 0
1534 -8600 0
6849 8564 0
-5603 -9586 0
8686 -9977 0
4280 -2951 0
-6852 -9752 0
4297 -4779 0
8001 -564 0
6922 5142 0
2801 -3705 0
8409 -6114 0
5856 -8317 0
8203 2585 0
5205 -1245 0
5015 -8433 0
7416 -6285 0
9448 -5992 0
9205 -4482 0
8869 6142 0
6640 3587 0
5311 -2071 0
7616 -3694 0
-921 -9548 0
4476 4697 0
-81 -5237 0
7389 -7043 0
3347 -4487 0
758 -9625 0
-2433 -4407 0
-416 -8136 0
9354 -9853 0
6969 -8893 0
4404 3877 0
3138 -2610 0
8455 6232 0
8299 -847 0
-553 -9227 0
2136 1666 0
4753 -1000 0
8091 -1051 0
1098 1426 0
6062 -1338 0
3379 2473 0
5399 -4686 0
4237 -2737 0
4962 6822 0
2929 2449 0
-5635 -8769 0
1510 1551 0
151 -9419 0
4912 -1301 0
1168 -7272 0
3948 -4932 0
2171 2620 0
7862 -4259 0
-2724 -6072 0
-3710 -6913 0
1205 -5277 0
9564 -2905 0
8728 9570 0
2817 -463 0
1876 -2518 0
-2784 -6087 0
2383 -5336 0
1798 -692 0
7265 9394 0
1674 -8272 0
7169 -8136 0
7024 -642 0
7871 574 0
7588 -6716 0
3826 -1363 0
6509 1986 0
4658 -8150 0
3443 -9991 0
8913 -5944 0
-4060 -7612 0
2009 -514 0
6021 857 0
7944 -2393 0
1546 -8763 0
4906 6662 0
-5086 -7630 0
-41 -9633 0
9488 5038 0
-2924 -5723 0
8162 9025 0
3300 -5668 0
9069 -5118 0
4811 -6983 0
-1288 -8018 0
7263 -6109 0
8880 -8 0
-3948 -8829 0
9437 -6489 0
5680 -5130 0
-1670 -6222 0
8188 -7245 0
779 -5653 0
4429 1418 0
8559 -9630 0
8623 -7843 0
8032 -3939 0
-4422 -9626 0
6073 8065 0
8909 6518 0
5471 1292 0
3379 -6795 0
-3238 -8766 0
9762 9253 0
1537 -2744 0
3671 2348 0
2287 -7601 0
-3800 -9133 0
6393 -4783 0
-1562 -8005 0
3059 -1166 0
3819 -2237 0
4809 -5932 0
4408 853 0
3778 -6958 0
2491 1924 0
1861 -7170 0
6950 5068 0
7355 8273 0
1776 -9083 0
3936 637 0
4436 5166 0
1221 -7465 0
4132 -1720 0
-2019 -8100 0
194 -6917 0
5666 -4626 0
9574 -6995 0
9096 2771 0
4352 -768 0
6862 1683 0
-3760 -5410 0
7646 -233 0
7772 -6894 0
5971 1477 0
2993 -3945 0
6134 -8037 0
2868 -4929 0
9010 -5508 0
8320 -3668 0
7068 2852 0
3574 -4295 0
-1007 -2349 0
9362 2285 0
7026 -9734 0
6422 -1231 0
5258 -8725 0
-1121 -6236 0
5141 2761 0
-2592 -8260 0
3603 -4443 0
4886 -8529 0
-5856 -9380 0
2317 -9434 0
3277 2055 0
1824 930 0
1126 -8074 0
-4681 -6955 0
5973 -6602 0
7264 3490 0
9932 -6405 0
4297 -8560 0
5044 -2905 0
3778 -7918 0
973 1315 0
9190 3158 0
-1178 -5685 0
-3289 -9571 0
3482 -6423 0
8066 -8928 0
7342 -4482 0
5104 -7869 0
-2600 -9904 0
7426 -8972 0
6719 9401 0
4268 -6465 0
5964 2220 0
940 -4626 0
-3173 -5766 0
-1901 -5380 0
7322 7479 0
-4304 -8026 0
7709 -8579 0
-853 -9785 0
8242 9196 0
5642 3640 0
9755 -1530 0
5974 6696 0
4019 -6356 0
3796 2663 0
2199 758 0
8887 -7061 0
8565 4439 0
6517 3684 0
1020 218 0
-4333 -8628 0
4345 -6013 0
5579 1434 0
-974 -6080 0
7027 7476 0
4695 6551 0
8054 -2015 0
6231 -2052 0
5923 1045 0
4042 867 0
-5211 -7681 0
-3826 -8856 0
4284 -1367 0
-3116 -4723 0
7265 -3929 0
5228 -5309 0
623 -4726 0
8802 -763 0
-2108 -3604 0
-5735 -9157 0
4298 -8292 0
-2921 -4860 0
7855 1742 0
-4293 -7754 0
1000 -8414 0
6991 0 0
5746 -8301 0
5255 3665 0
8769 -3494 0
-2958 -5560 0
8601 -6721 0
296 -4746 0
7862 5226 0
6354 -9242 0
7773 5678 0
4885 480 0
8767 1762 0
664 -4546 0
4550 -9992 0
9876 -5583 0
-287 -786 0
-41 -8042 0
5600 5565 0
-5105 -9970 0
3493 -8785 0
-2023 -6182 0
7173 -9080 0
9089 82 0
2617 -879 0
1924 -9820 0
6462 -8383 0
-1137 -8880 0
6054 -5098 0
-1791 -4027 0
7450 5224 0
7525 -4852 0
5980 2269 0
5857 -4356 0
-2031 -6569 0
2749 -7472 0
-2766 -4314 0
1845 -6492 0
4736 -6736 0
7889 -7828 0
4234 -7142 0
7228 9710 0
9625 5483 0
5242 5497 0
2417 2572 0
937 -9656 0
6135 4110 0
9601 820 0
6516 -9971 0
4077 2830 0
7337 8287 0
7970 -6620 0
6150 -9366 0
197 -8763 0
7897 -6801 0
-1702 -3917 0
7171 9355 0
7067 9098 0
8307 -1902 0
-4565 -8689 0
755 -9590 0
512 -4419 0
9209 -2979 0
-770 -1159 0
9200 6994 0
6558 8606 0
6431 5804 0
-2666 -4691 0
-4491 -9326 0
5214 -9207 0
6135 -1401 0
4265 -3549 0
-4964 -7738 0
-523 -3238 0
-1177 -5516 0
1520 -4778 0
-2284 -7852 0
9728 2366 0
5328 880 0
7103 -9373 0
6721 -7178 0
-1879 -3305 0
4155 146 0
-3932 -6502 0
7191 -9707 0
-3542 -7810 0
-2841 -4764 0
261 -3321 0
379 -2488 0
2848 408 0
-3445 -6404 0
5113 -4906 0
2769 2355 0
1117 -2199 0
6248 5298 0
3072 -9857 0
5272 1527 0
5772 1053 0
9004 5589 0
5992 -575 0
5160 -2401 0
8510 9603 0
5730 -9551 0
-401 -1300 0
8159 -1492 0
8105 -8742 0
604 -203 0
5958 6777 0
9762 -4729 0
2982 3243 0
6378 8248 0
4646 -7541 0
2689 -8153 0
1537 -3541 0
5461 -3741 0
346 -8598 0
6561 -1624 0
9396 8162 0
-2930 -4263 0
739 -5409 0
8988 -9961 0
5204 -7572 0
7007 -9397 0
3567 -454 0
9108 8361 0
9150 -3436 0
6999 -6349 0
9799 5794 0
8023 -5885 0
2123 -6636 0
-800 -4976 0
9862 -4887 0
5647 -8171 0
3496 4423 0
-2116 -7777 0
7759 9163 0
5991 -5383 0
-2949 -6604 0
7307 8667 0
8224 -4321 0
-6441 -9912 0
5785 1957 0
3230 -5285 0
9132 1922 0
697 -3813 0
7390 7480 0
4429 -3226 0
9001 4873 0
7669 -3536 0
6611 3612 0
9768 -2933 0
6282 -1186 0
2898 -5951 0
6575 -7709 0
4009 151 0
3415 -1552 0
7028 -1961 0
3291 548 0
3429 -943 0
4814 2837 0
4100 1444 0
4249 -8872 0
2057 -5950 0
946 -8243 0
9136 -608 0
6353 8340 0
2078 2168 0
5403 4621 0
7698 -3705 0
-967 -7394 0
8240 -3494 0
4835 -6340 0
7455 8774 0
6329 872 0
-6355 -9065 0
-191 -802 0
3888 792 0
-44 -7248 0
5200 -2705 0
8969 9201 0
8788 5395 0
-1682 -4718 0
9469 -4545 0
4057 -105 0
3016 3046 0
-2400 -4511 0
3502 -4381 0
8419 7787 0
820 -2003 0
-2867 -5121 0
-573 -7547 0
3300 2964 0
9746 -8276 0
2939 -427 0
-2187 -4788 0
5423 -2329 0
9147 -2619 0
9848 -1766 0
7160 3696 0
8462 -778 0
-5770 -8940 0
7983 -4296 0
5759 7883 0
664 -3955 0
8537 6159 0
-1892 -5891 0
-3154 -8468 0
6849 965 0
4982 -1316 0
-4029 -6163 0
6323 -8350 0
9720 2159 0
1330 -2166 0
1132 -862 0
-3014 -4318 0
-3126 -9594 0
5184 2993 0
2386 1418 0
9656 9729 0
3253 3333 0
2247 3141 0
-3599 -7056 0
-41 -9031 0
3916 -8728 0
5003 -9811 0
3228 -3350 0
7866 5600 0
-1604 -9223 0
9608 -3137 0
-2681 -5440 0
9607 857 0
855 -8831 0
2622 -498 0
9901 4577 0
-4965 -7476 0
8866 1730 0
2040 -7951 0
9751 -929 0
1366 736 0
3911 -1357 0
3517 1648 0
-2531 -7545 0
4896 -2824 0
-943 -9663 0
440 -3800 0
7973 -1219 0
3333 -7063 0
2354 -3754 0
4393 -9837 0
2757 -7673 0
9063 -5799 0
570 556 0
8494 -5214 0
-1577 -2799 0
8685 2077 0
7554 -8361 0
6569 1280 0
5602 6324 0
3922 2185 0
4115 4765 0
1839 -2795 0
9128 1648 0
9601 2123 0
-1894 -7656 0
8447 4320 0
6128 -8744 0
534 -2788 0
9390 8768 0
-6316 -9076 0
7490 1 0
-2636 -9066 0
3613 -7574 0
4808 4801 0
8332 -2677 0
4170 -949 0
3083 2997 0
1952 1571 0
5619 5957 0
-6202 -9545 0
8795 -3964 0
5958 1264 0
7967 -5381 0
3644 550 0
8945 8202 0
1688 -4916 0
7165 5048 0
6564 -2536 0
251 -3200 0
8152 773 0
-767 -8786 0
3329 2025 0
4934 6521 0
3087 3243 0
830 -1700 0
5958 -7381 0
353 -7880 0
1795 -8208 0
551 -2925 0
1164 -9840 0
9472 5274 0
-1352 -9446 0
5282 4696 0
3960 -2856 0
9530 1997 0
4333 -4427 0
7021 1974 0
-2508 -7029 0
903 -5772 0
6334 -6188 0
5939 3500 0
-830 -6828 0
5990 2039 0
7591 9696 0
-1337 -3427 0
4041 2542 0
2083 -7711 0
8425 4592 0
2065 -3379 0
2090 -4416 0
4591 1868 0
6594 -8364 0
2513 -5399 0
5481 5227 0
2744 -5205 0
2422 -7175 0
9801 -5631 0
939 -6704 0
8952 4520 0
7205 1789 0
4400 -6248 0
-3815 -9437 0
9213 -9194 0
8215 -6577 0
-13 -9298 0
9587 9555 0
-1425 -4232 0
8471 -3806 0
-2347 -4376 0
-2328 -5372 0
5312 6118 0
6335 -1645 0
5177 3647 0
5269 5711 0
6195 -9784 0
-3720 -6720 0
4171 -5807 0
8674 252 0
5836 -233 0
8092 -1651 0
6415 2352 0
111 -936 0
8708 448 0
8887 2476 0
-1436 -2036 0
9621 -7275 0
6253 -4573 0
8869 -4778 0
7727 9596 0
5627 1930 0
412 -7546 0
7590 6967 0
6924 6771 0
7871 -4378 0
9224 -3296 0
3587 -3838 0
5058 3446 0
848 -9053 0
346 -4129 0
5959 -4325 0
6684 -6126 0
5271 -4156 0
-889 -3756 0
6023 5192 0
9696 6181 0
-1426 -6649 0
1029 1156 0
8562 2706 0
866 -7768 0
-93 -5512 0
-1495 -9346 0
3232 -4402 0
7328 -5792 0
3044 -6225 0
2464 1877 0
-2519 -9571 0
2501 -7435 0
2028 1609 0
2660 -6189 0
5259 -2784 0
7368 -4063 0
5114 -1565 0
5862 -2634 0
2830 -9382 0
-4307 -8348 0
340 -6496 0
-5454 -8699 0
1705 -3123 0
7700 1237 0
6256 -5517 0
6223 -9066 0
9685 -2390 0
-2384 -8363 0
8330 7907 0
-356 -4088 0
5884 -356 0
8005 -7759 0
-3720 -5954 0
-5145 -8326 0
-2654 -5069 0
8745 -607 0
6936 3887 0
9221 9169 0
2661 2580 0
6486 -4904 0
7325 -5808 0
7760 -3689 0
7540 3015 0
2846 -6346 0
2477 -861 0
5767 4596 0
-3048 -9403 0
-1266 -4771 0
6446 -3723 0
2768 -9457 0
2308 -7633 0
7814 4213 0
-313 -9967 0
-197 -6097 0
-2709 -4619 0
7709 -4962 0
9817 2901 0
9834 -3917 0
4589 -3627 0
2936 -7700 0
2593 -690 0
707 -1772 0
-376 -7164 0
-5360 -8267 0
-1670 -3365 0
2357 -4510 0
4083 -2689 0
2010 2713 0
3128 712 0
